Date,Review
2-Jul-18,"Joe's pizza was really great after a long day walking around. Queue was out the door, so we figured it must be good! And it sure was! The queue moved quick. We got a Cheese Pizza ($21) & it took about 15mins, although we could see it sitting in the box on top of the oven for 5mins, not realising it was our order. But luckily it was still piping hot. Definitely worth trying!"
2-Jul-18,"99 cent pizza: fast, hot, and delicious.My friend's first NY pizza experience didn't go as planned: everything on Christmas was closed and this was the only place open! I know I'm posting this review late but I thought it was well-deserved. I have always been skeptical of 99 cent pizza but this place was the best! The pizza was steaming hot and tasty with regular topping options on the counters. The portion of each slice was pretty big and they didn't skimp out on the cheese. My friend even talked about the pizza from Joe's Pizza as one of the highlights from his trip to New York City! Thanks Joe's Pizza!"
1-Jul-18,"Extremely fast, affordable, and totally delicious! Many places in NYC have staff with a bit of a chip on the shoulder from all the tourists (understandably for some). Not Joe's, the guys were friendly and that slice was absolutely perfect after a day of walking around!"
1-Jul-18,"Want charred over cooked 9000 degrees greasy pizza..   this is your place.    I saw the guy take a fully cooked pizza, put the toppings on it. And then cook it or should I say burn it..       poor pizza."
1-Jul-18,"Visiting from Chicago, I was told I had to try Joe's pizza!  Very tasty New York style! Just love the history and waiting in line with such friendly patrons."
30-Jun-18,Awesome awesome awesome pizza! This was my first time trying a New York style pie and it was great! The pies are huge and covered in amazing tasting cheese. We added mushrooms and spinach to ours and it was delicious. Their sauce was also great not too tart and not too sweet. They also give plenty of toppings to cover the pizza unlike most other places that scatter the toppings far and wide. I'd recommend to anyone staying in the midtown area to try them out!
29-Jun-18,"I get pizza in NY about once every 15 years, so when I see over 4 stars on yelp I'm expecting to be blown away. It was very good, but I was nowhere near blown away. Sadface."
28-Jun-18,"YUM! We were in NYC for 7 days and I think we came here 3 times. The Pepperoni, the one with the big blobs of cheese, and Caprese are my favourite! These are some seriously good slices. Thin, slightly burnt crust, melty cheese, yummy tomato sauce. So simple. Amazing. I wish I could have tried all of them.The mushroom/truffle slice was not for me. I wouldn't have that one again. I had to pile on the hot pepper flakes to finish it.Quick service and sketchy looking/sounding staff, but the same guys were pretty friendly the second time we visited two days in a row!Joe's was the best slice we had in NYC. Definitely give them a try!"
28-Jun-18,"Joe's PizzaWhile in Manhattan we wanted to stop for authentic NY style pizza. Joe's was a quick stop as we walked to Times Square. It's very convenient if you want something quickly, without the full sit down experience.A famous spot and even seen in Spiderman, Joe's Pizza has a very small eating area, with a few small circular tables and a counter space that faces the front window.  Customers stand in a line that goes out the door, and place their order.Some customers call in orders or place full pizza orders at the counter, then wait off to the side. But most customers order slices that are taken from pre-made pizzas.  They add the toppings you want, then re-heat the slices in the oven. Hence, the speed and convenience. The slices are huge and come with a solid tomato base, and all the items that make pizza great.  You see many sitting in the windows, eating slices folded over. If this is your only shot at thin NY pizza, this is a very good place to get the experience, with no frills. Try it, you won't go away hungry."
28-Jun-18,"I am from out of town and was told that this was the place to go for pizza in New York. I will say it was pretty good. I got the white pizza, which I have loved to order recently. But, I don't think this was very similar to other white pizzas I've had. I don't feel the need to go back. Also very small and congested. Hard to tell where the line was."
27-Jun-18,"I ordered a whole pepperoni pizza since I am a pizza fiend but to my dismay, I regret getting the pepperoni. It was a bit overwhelmingly salty/greasy even though I love salty foods.The pizza dough was a little overcooked but it was still crispy and folds perfectly so that made up for it quite well. The sauce and cheese was on point as it didn't overwhelm my tastebuds.Next time I come try Joe's again I'll go without the meat and just get it with the sauce and cheese and see if that is more agreeable. The price is pretty good for the quality so it's something that you can't expect to be the best but know that it's worth its price point."
